sale_date,product,flavour,customization,quantity_value,quantity_units,price,mode_of_payment,toppers,delivery,delivery_charges,latitude,longitude,product_raw,flavour_raw,year_,month_,day_,dow_,week_,quarter_
02-05-2022,cake,rosemilk,,500,gram,680,acc,,,,11.10515,77.17505,cake,rosemilk,2022,5,2,1,18,2
03-05-2022,cake,whiteforest,,500,gram,500,,,,,10.99679,77.02787,cake,whiteforest,2022,5,3,2,18,2
13-05-2022,cake,truffle,,500,gram,550,acc,,,,11.06775,77.08516,cake,truffle,2022,5,13,5,19,2
15-05-2022,cake,mango,,500,gram,500,cash,,,,11.06754,77.08503,cake,mango,2022,5,15,0,19,2
17-05-2022,cake,,,500,gram,650,acc,,,,11.0358,77.01561,cake,,2022,5,17,2,20,2
25-05-2022,cake,rosemilk,,500,gram,550,acc,,,,11.00666,77.0717,cake,rosemilk cake,2022,5,25,3,21,2
26-05-2022,cake,redvelvet,"dad ,ECG ,",500,gram,850,acc,,,,11.05288,76.99543,cake,redvelvet,2022,5,26,4,21,2
30-05-2022,cake,lotus_biscoff,,500,gram,750,acc,,,,11.06606,77.05213,cake,lotusbiscoff cake,2022,5,30,1,22,2
04-06-2022,cake,chocolate,sugar free cake,500,gram,650,acc,,,,11.03283,77.03492,cake,chocolate,2022,6,4,6,22,2
07-06-2022,cake,mango,,500,gram,450,,,no,,,,cake,mango,2022,6,7,2,23,2
08-06-2022,cake,misc_&_combo,,500,gram,700,acc,,,,11.05034,77.01165,cake,Belgian chocolate,2022,6,8,3,23,2
09-06-2022,cake,strawberry,isomalt,500,gram,650,cash,,,,11.09047,77.06452,cake,strawberry,2022,6,9,4,23,2
10-06-2022,cake,strawberry,,500,gram,,,,no,,,,cake,strawberry,2022,6,10,5,23,2
10-06-2022,cake,blueberry,,500,gram,650,acc,,no,,,,cake,blueberry,2022,6,10,5,23,2
11-06-2022,cake,chocochunk,,500,gram,550,acc,,no,,,,cake,chocochunk,2022,6,11,6,23,2
12-06-2022,cake,chocolate,karathey kid,500,gram,850,acc,,,,11.06417,77.03723,cake,chocolate,2022,6,12,0,23,2
15-06-2022,cake,whiteforest,,500,gram,280,acc,,,,11.05794,77.00538,cake,whiteforest,2022,6,15,3,24,2
19-06-2022,cake,redvelvet,diametric mould,500,gram,1500,acc,,,,11.08646,77.13692,cake,redvelvet,2022,6,19,0,24,2
19-06-2022,cake,whiteforest,,500,gram,450,acc,,,,11.05288,76.99544,cake,whiteforest,2022,6,19,0,24,2
20-06-2022,moulded_ganache_cake,chocolate,red heart velvet finish,500,gram,1300,cash,,,,11.04953,77.0122,moulded ganache cake,chocolate,2022,6,20,1,25,2
25-06-2022,cake,truffle,yellow,500,gram,550,acc,,,,10.95893,76.97182,cake,truffle,2022,6,25,6,25,2
25-06-2022,cake,chocovanilla,,500,gram,550,acc,,,,10.95893,76.97182,cake,chocovanilla,2022,6,25,6,25,2
25-02-2022,cake,redvelvet,heartshape velvet finish,500,gram,1200,acc,,,,,,cake,redvelvet,2022,2,25,5,8,1
03-09-2022,cake,truffle,,500,gram,550,cash,,,,11.08658,77.13401,cake,truffle,2022,9,3,6,35,3
04-07-2022,cake,pineapple,,500,gram,500,acc,,,,11.06633,77.08522,cake,pine apple,2022,7,4,1,27,3
06-07-2022,cake,blackforest,,500,gram,400,,,,,11.04602,77.04793,cake,blackforest,2022,7,6,3,27,3
07-07-2022,cake,pineapple,,500,gram,500,acc,,,,11.09603,77.06924,cake,pineapple,2022,7,7,4,27,3
08-07-2022,cake,rosemilk,,500,gram,700,cash,,,,10.91912,76.98473,cake,rosemilk,2022,7,8,5,27,3
08-07-2022,cake,redvelvet,,500,gram,960,acc,,,,11.14181,77.02356,cake,redvelvet,2022,7,8,5,27,3
13-07-2022,cake,blackforest,special mom,500,gram,,,,,,,,cake,blackforest,2022,7,13,3,28,3
18-07-2022,cake,chocolate,,500,gram,550,acc,,,,11.06272,77.03061,cake,chocolate,2022,7,18,1,29,3
25-07-2022,cake,rose,,500,gram,750,acc,,,,11.03973,77.04877,cake,rose,2022,7,25,1,30,3
26-07-2022,cake,hazelnut,,500,gram,750,cash,,,,11.06541,77.05182,cake,hazelnuts,2022,7,26,2,30,3
26-07-2022,cake,whiterose,,500,gram,750,acc,,,,11.06469,77.04471,cake,rosewhite,2022,7,26,2,30,3
10-08-2022,cake,lotus_biscoff,,500,gram,800,cash,,,,10.91848,76.9848,cake,biscoff,2022,8,10,3,32,3
11-08-2022,cake,misc_&_combo,,500,gram,800,cash,,,,10.91848,76.9848,cake,silkey rose,2022,8,11,4,32,3
14-08-2022,cake,truffle,heart shape,500,gram,,,,,,11.01706,76.96221,cake,truffle,2022,8,14,0,32,3
17-08-2022,cake,whiterose,,500,gram,700,acc,,,,,,cake,rosewhite,2022,8,17,3,33,3
19-08-2022,cake,truffle,,500,gram,500,acc,,,,11.06947,77.08638,cake,truffle,2022,8,19,5,33,3
21-08-2022,cake,redvelvet,,500,gram,850,acc,,,,,,cake,redvelvet,2022,8,21,0,33,3
23-08-2022,cake,rosemilk,,500,gram,750,acc,,,,,,cake,rosemilk,2022,8,23,2,34,3
24-08-2022,cake,strawberry,anniversary cake,500,gram,550,cash,,,,11.09425,77.06636,cake,strawberry,2022,8,24,3,34,3
30-08-2022,cake,lotus_biscoff,Anni ersary cake,500,gram,800,acc,,,,11.07218,77.05652,cake,lotusbiscoff,2022,8,30,2,35,3
31-08-2022,cake,butterscotch,Anniversary cake,500,gram,1080,acc,,,,11.07805,77.03718,cake,butterscotch,2022,8,31,3,35,3
06-09-2022,cake,strawberry,,500,gram,500,acc,,,,11.08353,77.09124,cake,strawberry,2022,9,6,2,36,3
18-09-2022,cake,oreo,,500,gram,750,acc,,,,11.08614,77.13435,cake,Oreo,2022,9,18,0,37,3
19-09-2022,cake,snickers,,500,gram,650,acc,,,,11.05034,77.01165,cake,Snickers,2022,9,19,1,38,3
23-09-2022,cake,chocolate,makeup kit,500,gram,600,acc,,,,11.03863,76.99158,cake,chocolate,2022,9,23,5,38,3
24-09-2022,cake,truffle,,500,gram,500,cash,,,,11.05261,77.07438,cake,truffle,2022,9,24,6,38,3
04-10-2022,cake,truffle,,500,gram,550,acc,,,,11.06705,77.08509,cake,truffle,2022,10,4,2,40,4
13-10-2022,cake,hazelnut,,500,gram,750,acc,,,,,,cake,hazelnut,2022,10,13,4,41,4
15-10-2022,cake,misc_&_combo,,500,gram,650,acc,,,,,,cake,sugar free,2022,10,15,6,41,4
18-10-2022,cake,mango,,500,gram,750,acc,,,,11.0168,77.05888,cake,mango,2022,10,18,2,42,4
21-10-2022,cake,truffle,,500,gram,550,acc,,,,11.10592,77.11379,cake,truffle,2022,10,21,5,42,4
29-10-2022,cake,pineapple,,500,gram,500,cash,,,,11.0609,77.08203,cake,pineapple,2022,10,29,6,43,4
30-10-2022,cake,chocochunk,,500,gram,550,acc,,,,,,cake,chocochunk,2022,10,30,0,43,4
05-11-2022,cake,strawberry,,500,gram,500,acc,,,,11.00859,77.0034,cake,strawberry,2022,11,5,6,44,4
14-11-2022,cake,redvelvet,,500,gram,800,acc,,,,,,cake,redvelvet,2022,11,14,1,46,4
14-11-2022,cake,redvelvet,,500,gram,800,acc,,,,11.06099,77.08572,cake,redvelvet,2022,11,14,1,46,4
16-11-2022,cake,greenapple,,500,gram,500,acc,,,,10.92258,76.98262,cake,greenapple,2022,11,16,3,46,4
27-11-2022,cake,chocolate,,500,gram,500,acc,,,,,,cake,chocolate,2022,11,27,0,47,4
30-11-2022,cake,truffle,,500,gram,550,cash,,,,11.03488,77.0145,cake,truffle,2022,11,30,3,48,4
04-12-2022,cake,strawberry,anniversary cake,500,gram,860,acc,,,,11.06392,77.08152,cake,strawberry,2022,12,4,0,48,4
12-12-2022,cake,misc_&_combo,,500,gram,800,acc,,,,11.0547,77.04474,ceke,rosevelvet,2022,12,12,1,50,4
12-12-2022,cake,truffle,,500,gram,550,acc,,,,11.05982,77.08428,cake,truffle,2022,12,12,1,50,4
12-12-2022,cake,strawberry,,500,gram,700,acc,,,,11.0545,77.04303,cake,strawberry,2022,12,12,1,50,4
21-12-2022,cake,whiteforest,,500,gram,500,,,,,10.97642,77.02726,cake,whiteforest,2022,12,21,3,51,4
24-12-2022,cake,chocolate,berries,500,gram,550,acc,,,,11.09138,77.14039,cake,chocolate,2022,12,24,6,51,4
24-12-2022,cake,chocolate,,500,gram,550,acc,,,,11.06298,77.0323,cake,chocolate,2022,12,24,6,51,4
24-04-2022,cake,chocolate,bundit,500,gram,650,acc,,,,11.02729,77.12569,cake,chocolate,2022,4,24,0,16,2
22-10-2021,cake,redvelvet,,500,gram,850,acc,,,,,,cake,redvelvet,2021,10,22,5,42,4
24-11-2021,cake,redvelvet,,500,gram,800,acc,,no,,,,cake,redvelvet,2021,11,24,3,47,4
27-11-2022,cake,rosemilk,,500,gram,700,,,,,,,cake,rosemilk,2022,11,27,0,47,4
09-08-2022,cake,truffle,,500,gram,500,cash,,,,,,cake,truffle,2022,8,9,2,32,3
30-01-2021,cake,fusionberries,whiteangel,500,gram,700,acc,,yes,50,10.9928,77.0121,cake,fussion berry,2021,1,30,6,4,1
30-01-2021,cake,mango,,500,gram,400,acc,,yes,,11.04638,77.05597,cake,mango,2021,1,30,6,4,1
23-03-2022,cake,whiteforest,,500,gram,500,acc,,no,,,,cake,whiteforest,2022,3,23,3,12,1
24-03-2022,cake,strawberry,anniversary rose cake,500,gram,750,acc,,,,11.07329,77.06972,cake,strawberry,2022,3,24,4,12,1
26-03-2022,cake,kesarbadam,,500,gram,650,cash,,,,11.10515,77.17505,cake,kesarbadham,2022,3,26,6,12,1
28-03-2022,cake,chocovanilla,musical theam,500,gram,700,acc,,,,11.03488,77.03382,cake,chocovanilla,2022,3,28,1,13,1
30-03-2022,cake,butterscotch,beard theam,500,gram,650,acc,,,,11.08255,76.98786,cake,butterscotch,2022,3,30,3,13,1
07-10-2022,cake,blackforest,,500,gram,450,acc,,,,11.07584,77.10219,cake,blackforest,2022,10,7,5,40,4
15-07-2021,cake,blackforest,,500,gram,440,acc,,yes,,11.02357,77.01812,cake,blackforest,2021,7,15,4,28,3
26-01-2021,cake,truffle,,500,gram,450,acc,,yes,80,11.0281432,76.9600533,cake,truffle,2021,1,26,2,4,1
02-02-2021,cake,chocochip,,500,gram,480,acc,,yes,100,11.01483,77.20062,cake,chocochip,2021,2,2,2,5,1
03-02-2021,cake,hazelnut,,500,gram,680,cash,,yes,,11.012,76.99812,cake,hazelnuts,2021,2,3,3,5,1
31-12-2022,,chocomango,,1000,gram,500,acc,,,,,,,choco mango,2022,12,31,6,52,4
09-07-2021,cake,fusionberries,,500,gram,550,acc,,yes,30,11.01195,76.99756,cake,fussionverries,2021,7,9,5,27,3
24-04-2021,cake,truffle,,500,gram,500,acc,,yes,,11.01721,77.13413,cake,truffle,2021,4,24,6,16,2
24-04-2021,cake,truffle,,500,gram,500,acc,,yes,,11.02598,77.0182,cake,truffle,2021,4,24,6,16,2
09-01-2021,cake,chocolate,,500,gram,400,cash,,yes,,,,cake,chocolate,2021,1,9,6,1,1
20-01-2021,cake,chocolate,with crown,500,gram,680,cash,,yes,,,,cake,chocolate,2021,1,20,3,3,1
23-01-2021,cake,strawberry,,500,gram,400,acc,,no,,,,cake,straberry,2021,1,23,6,3,1
01-01-2021,cake,chocolate,,500,gram,450,cash,,yes,,11.0729,77.10083,cake,chocolate,2021,1,1,5,53,1
28-02-2022,cake,misc_&_combo,,500,gram,550,acc,,,,11.05634,77.01343,cake,Mocha cake,2022,2,28,1,9,1
11-12-2022,cake,pineapple,,500,gram,500,acc,,,,,,cake,pine apple,2022,12,11,0,49,4
04-04-2022,cake,truffle,,500,gram,550,acc,,,,11.00764,77.07148,cake,truffle,2022,4,4,1,14,2
04-04-2022,cake,chocolate,baby love /bomb mould,500,gram,1600,acc,,,,10.99587,76.9378,cake,chocolate,2022,4,4,1,14,2
05-04-2022,cake,chocolate,,500,gram,500,cash,,,,11.06657,77.08533,cake,chocolate,2022,4,5,2,14,2
05-04-2022,cake,truffle,,500,gram,550,acc,,,,11.06749,77.05242,cake,truffle,2022,4,5,2,14,2
13-04-2022,cake,truffle,baughter father,500,gram,650,acc,,,,11.05379,77.06303,cake,truffle,2022,4,13,3,15,2
05-03-2022,cake,chocolate,,500,gram,600,acc,,,,11.01754,77.18423,cake,chocolate,2022,3,5,6,9,1
05-03-2022,cake,chocolate,,500,gram,500,acc,,,,11.08664,77.13361,cake,chocolate,2022,3,5,6,9,1
23-05-2021,cake,hazelnut,hearts,500,gram,850,cash,,no,,,,cake,hazelnuts,2021,5,23,0,20,2
27-05-2021,cake,blackforest,,500,gram,450,acc,,no,,,,cake,blackforest,2021,5,27,4,21,2
27-05-2021,cake,blueberry,,500,gram,400,cash,,no,,,,cake,Blueberry,2021,5,27,4,21,2
12-02-2021,cake,chocolate,,500,gram,450,cash,,yes,,11.00581,77.13793,cake,chocolate,2021,2,12,5,6,1
25-02-2021,cake,strawberry,,500,gram,450,cash,,yes,,11.00581,77.13793,cake,straberry,2021,2,25,4,8,1
26-02-2021,cake,rose,,500,gram,500,,,yes,,11.07751,77.1244,cake,rose,2021,2,26,5,8,1
26-02-2021,cake,pineapple,,500,gram,450,,,,,,,cake,pineapple,2021,2,26,5,8,1
25-01-2022,cake,blackforest,,500,gram,580,acc,,yes,,11.0405,76.98951,cake,blackforest,2022,1,25,2,4,1
13-11-2021,cake,truffle,,500,gram,500,acc,,,,11.0422,77.07766,cake,truffle,2021,11,13,6,45,4
28-01-2022,cake,truffle,,500,gram,550,acc,,yes,,11.04893,77.10769,cake,truffle,2022,1,28,5,4,1
01-02-2022,cake,chocochip,pink crown,500,gram,700,acc,,,,11.06016,76.98955,cake,chocochip,2022,2,1,2,5,1
25-05-2022,cake,truffle,,500,gram,600,acc,,,,,,cake,truffle,2022,5,25,3,21,2
01-02-2022,cake,chocolate,bomb cake,500,gram,1250,acc,,yes,,11.06473,77.04884,cake,chocolate,2022,2,1,2,5,1
02-02-2022,cake,truffle,,500,gram,550,cash,,yes,,11.05256,77.07511,cake,truffle,2022,2,2,3,5,1
03-02-2022,cake,chocochip,,500,gram,600,acc,,yes,,11.09649,77.15295,cake,chococochip,2022,2,3,4,5,1
04-02-2022,cake,blackforest,,500,gram,500,cash,,yes,,10.94341,76.97596,cake,blackforest,2022,2,4,5,5,1
05-02-2022,cake,rose,,500,gram,650,acc,,yes,,11.05604,77.04677,cake,rose,2022,2,5,6,5,1
05-02-2022,cake,butterscotch,hearts,500,gram,600,acc,,yes,,10.97647,77.02728,cake,butterscotch,2022,2,5,6,5,1
06-02-2022,cake,truffle,,500,gram,500,acc,,yes,,11.05256,77.07511,cake,truffle,2022,2,6,0,5,1
27-12-2022,cake,,,500,gram,550,acc,,,,,,cake,,2022,12,27,2,52,4
31-12-2022,fruit_cake,fruitcake,,500,gram,700,,,,,11.05001,77.06799,fruit cake,fruit cake,2022,12,31,6,52,4
31-12-2022,,chocolate,,500,gram,500,acc,,,,11.02297,77.02093,,chocolate,2022,12,31,6,52,4
31-12-2022,,truffle,,500,gram,550,cash,,,,,,,truffle,2022,12,31,6,52,4
31-12-2022,cake,chocovanilla,,500,gram,550,cash,,,,11.03521,77.02395,cake,chocovanill,2022,12,31,6,52,4
02-06-2021,cake,chocomango,,500,gram,500,acc,,no,,,,cake,chocomango,2021,6,2,3,22,2
06-06-2021,cake,redvelvet,,500,gram,780,acc,,no,,,,cake,redvelvet,2021,6,6,0,22,2
28-03-2022,cake,chocolate,,500,gram,530,cash,,,,,,cake,chocolate,2022,3,28,1,13,1
08-06-2021,cake,chocolate,,500,gram,450,acc,,no,,,,cake,chocolate,2021,6,8,2,23,2
27-05-2021,cake,mango,,500,gram,440,acc,,no,,,,cake,mango,2021,5,27,4,21,2
12-03-2022,cake,chocolate,,500,gram,500,acc,,,,11.05314,77.0718,cake,chocolate,2022,3,12,6,10,1
12-04-2022,cake,greenapple,velvet heart,500,gram,1200,acc,,,,11.07329,77.06972,cake,green apple,2022,4,12,2,15,2
16-03-2022,cake,chocolate,Batman,500,gram,600,acc,,,,11.0611,76.98524,cake,chocolate,2022,3,16,3,11,1
15-04-2021,cake,caramel,,500,gram,500,acc,,yes,,11.0542,77.02603,cake,caramel,2021,4,15,4,15,2
29-10-2022,cake,strawberry,,500,gram,500,acc,,,,,,cake,strawberry,2022,10,29,6,43,4
07-03-2022,cake,mango,mechanic theam,1000,gram,1500,acc,,,,11.06764,77.00018,cake,mango,2022,3,7,1,10,1
12-06-2022,cake,chocolate,boss baby,1500,gram,1400,acc,,,,11.07224,77.12675,cake,chocolate,2022,6,12,0,23,2
19-08-2022,cake,chocolate,heart shape,1500,gram,1500,cash,,,,11.07025,77.08523,cake,chocolate,2022,8,19,5,33,3
05-11-2022,cake,,musical theam,1500,gram,2000,acc,,,,11.06002,77.08313,cake,,2022,11,5,6,44,4
20-11-2022,cake,chocolate,play station,1500,gram,2300,acc,,,,11.04274,77.04445,cake,chocolate,2022,11,20,0,46,4
26-12-2022,cake,chocolate,,1500,gram,1400,,,,,11.06495,77.0819,cake,chocolate,2022,12,26,1,52,4
12-05-2021,cake,blackforest,,1500,gram,1200,cash,,yes,,11.08646,77.13692,cake,blackforest,2021,5,12,3,19,2
11-01-2021,cake,chocolate,,1500,gram,1200,cash,,yes,,11.0503,77.15355,cake,chocolate,2021,1,11,1,2,1
25-02-2021,cake,rose,,1500,gram,1450,acc,,yes,,11.0575,77.04451,cake,rose,2021,2,25,4,8,1
27-02-2021,cake,strawberry,orange and white,1500,gram,1500,,,yes,,,,cake,straberry,2021,2,27,6,8,1
28-02-2021,cake,fusionberries,,1500,gram,1700,,,yes,,11.0045,77.03344,cake,fussionberries,2021,2,28,0,8,1
03-03-2021,cake,pineapple,blue barby,1500,gram,1700,acc,,no,,,,cake,pineapple,2021,3,3,3,9,1
09-04-2021,cake,chocolate,,1500,gram,1300,,,yes,,11.05425,76.99439,cake,chocolate,2021,4,9,5,14,2
12-01-2021,cake,misc_&_combo,,,,1000,acc,,yes,,11.04618,77.05139,cake,pinata,2021,1,12,2,2,1
06-05-2021,cake,blackforest,elephant,1500,gram,1300,acc,,yes,,11.07122,77.08518,cake,blackforest,2021,5,6,4,18,2
26-06-2021,cake,truffle,buttercream laptop,1500,gram,1900,acc,,,,,,cake,truffle,2021,6,26,6,25,2
19-07-2021,cake,chocovanilla,,1500,gram,1400,acc,,yes,,11.04101,77.07749,cake,chocovanilla,2021,7,19,1,29,3
22-07-2021,cake,chocovanilla,Disney princes,1500,gram,2500,acc,,yes,,11.03103,77.02779,cake,chocovanilla,2021,7,22,4,29,3
24-07-2021,cake,fusionberries,,1500,gram,1850,acc,,yes,,,,cake,fussionverries,2021,7,24,6,29,3
26-07-2021,cake,chocovanilla,,1500,gram,1500,cash,,no,,,,cake,chocovanilla,2021,7,26,1,30,3
06-10-2021,cake,chocolate,puppy  cake,1500,gram,1800,acc,,yes,,11.01785,76.9942,cake,chocolate,2021,10,6,3,40,4
27-05-2021,cake,blackforest,,1500,gram,1200,acc,,yes,,,,cake,blackforest,2021,5,27,4,21,2
01-08-2021,cake,chocomango,,1500,gram,1400,acc,,yes,,11.06056,77.08579,cake,chocomango,2021,8,1,0,30,3
08-08-2021,cake,whiteforest,,1500,gram,1000,cash,,no,,,,cake,whiteforest,2021,8,8,0,31,3
03-09-2021,cake,truffle,under water world,1500,gram,2400,acc,,yes,,10.99153,77.00148,cake,truffle,2021,9,3,5,35,3
16-09-2021,cake,truffle,elephant,1500,gram,1850,acc,,no,,,,cake,truffle,2021,9,16,4,37,3
20-09-2021,cake,chocochip,cricket theam,1500,gram,1900,acc,,yes,,11.00776,77.04011,cake,chocochip,2021,9,20,1,38,3
24-09-2021,cake,chocolate,cars,1500,gram,2200,acc,,yes,,11.0282,76.99418,cake,chocolate,2021,9,24,5,38,3
16-10-2021,cake,blackforest,little singam,1500,gram,1400,acc,,,,,,cake,Black forest,2021,10,16,6,41,4
19-10-2021,cake,chocovanilla,,1500,gram,1500,cash,,,,,,cake,chocovanilla,2021,10,19,2,42,4
26-10-2021,cake,chocomango,pinkey cake,1500,gram,1400,acc,,,,,,cake,chocomango,2021,10,26,2,43,4
09-02-2022,cake,chocolate,,500,gram,850,acc,,,,,,cake,chocolate,2022,2,9,3,6,1
30-10-2021,cake,strawberry,barbie,1500,gram,1800,acc,,,,,,cake,strawberry,2021,10,30,6,43,4
02-11-2021,cake,truffle,cricket,1500,gram,2000,acc,,,,11.00835,77.01335,cake,truffle,2021,11,2,2,44,4
06-11-2021,cake,truffle,green colour wedding cake,1500,gram,2400,acc,,,,11.00632,77.06902,cake,truffle,2021,11,6,6,44,4
07-11-2021,cake,chocochip,rose with fondant balls,1500,gram,2600,acc,,,,11.00061,77.08046,cake,chocochip,2021,11,7,0,44,4
17-11-2021,cake,kesarbadam,,1500,gram,1800,cash,,,,11.01169,77.06516,cake,kesarbadham,2021,11,17,3,46,4
20-11-2021,cake,butterscotch,blue ballls,1500,gram,1950,acc,,,,11.08997,77.17902,cake,butterscotch,2021,11,20,6,46,4
26-11-2021,cake,chocochip,underwater,1500,gram,2200,acc,,,,11.06892,77.19225,cake,chocochip,2021,11,26,5,47,4
15-12-2021,cake,chocolate,beriyani cake,1500,gram,2200,acc,,,,11.03281,76.99191,cake,chocolate,2021,12,15,3,50,4
21-12-2021,cake,chocolate,,1500,gram,1500,acc,,,,,,cake,chocolate,2021,12,21,2,51,4
24-12-2021,cake,chocolate,butterfly,1500,gram,2200,acc,,,,11.07287,77.02059,cake,chocolate,2021,12,24,5,51,4
29-12-2021,cake,strawberry,,1500,gram,2300,acc,,,,11.03374,76.96899,cake,strawberry,2021,12,29,3,52,4
31-12-2021,cake,rasmalai,,1500,gram,2200,acc,,,,11.04456,77.03764,cake,rasamalai,2021,12,31,5,52,4
13-01-2022,cake,mango,,1500,gram,1450,acc,,yes,,11.08664,77.13361,cake,mango,2022,1,13,4,2,1
14-01-2022,cake,truffle,,1500,gram,1500,acc,,yes,,11.09323,77.14684,cake,truffle,2022,1,14,5,2,1
16-01-2022,cake,strawberry,unicorn cake,1500,gram,2700,acc,,yes,,10.9798,77.03887,cake,strawberry,2022,1,16,0,2,1
08-02-2022,cake,strawberry,,1500,gram,1400,acc,,no,,,,cake,strawberry,2022,2,8,2,6,1
08-02-2022,cake,pineapple,kings crown,1500,gram,,,,yes,,11.06876,77.18365,cake,pineapple,2022,2,8,2,6,1
12-02-2022,cake,strawberry,,1500,gram,1400,cash,,no,,,,cake,strawberry,2022,2,12,6,6,1
20-11-2022,cake,blueberry,white cake with baby breath,500,gram,900,acc,,,,,,cake,blueberry,2022,11,20,0,46,4
13-02-2022,cake,pineapple,,1500,gram,1800,,,,,11.06359,77.09626,cake,pineapple,2022,2,13,0,6,1
26-11-2022,cake,lotus_biscoff,,500,gram,800,acc,,,,,,cake,biscoff,2022,11,26,6,47,4
19-04-2021,cake,truffle,,500,gram,500,acc,,yes,130,11.08139,76.88002,cake,truffle,2021,4,19,1,16,2
14-11-2021,cake,truffle,,1500,gram,1500,acc,,,,,,cake,truffle,2021,11,14,0,45,4
18-02-2022,cake,fusionberries,trdibar,1500,gram,2300,acc,,,,11.01973,77.01372,cake,fussionberries,2022,2,18,5,7,1
20-02-2022,cake,strawberry,snow theam,1500,gram,2200,acc,,,,11.04878,76.99373,cake,strawberry,2022,2,20,0,7,1
23-02-2022,cake,pineapple,Jungle theam,1500,gram,2400,acc,,,,11.10766,77.17698,cake,pine apple,2022,2,23,3,8,1
20-04-2022,cake,strawberry,isomalt candies,1500,gram,1700,acc,,,,10.99636,77.01063,cake,strawberry,2022,4,20,3,16,2
01-05-2022,cake,whiteforest,lipsticks,1500,gram,1800,acc,,,,11.02841,77.13327,cake,whiteforest,2022,5,1,0,17,2
29-05-2022,cake,chocolate,JCB theam,1500,gram,1800,acc,,,,11.01899,77.2037,cake,chocolate,2022,5,29,0,21,2
13-06-2022,cake,mango,1st pinkey baby,1500,gram,1700,acc,,,,11.02381,77.01974,cake,mango,2022,6,13,1,24,2
23-07-2022,cake,truffle,cocoa melon,1500,gram,2200,acc,,,,11.08029,77.17883,cake,truffle,2022,7,23,6,29,3
26-07-2022,cake,truffle,Masha and bear,1500,gram,2500,cash,,,,11.04763,77.04429,cake,truffle,2022,7,26,2,30,3
16-08-2022,cake,chocovanilla,rocket,1500,gram,2100,acc,,,,11.00244,77.08226,cake,chocovanilla,2022,8,16,2,33,3
20-08-2022,cake,caramelnuts,ship nanguram,1500,gram,2800,acc,,,,11.07804,77.0377,cake,caramel nuts,2022,8,20,6,33,3
12-09-2022,cake,strawberry,,1500,gram,1400,acc,,,,11.06388,77.08159,cake,strawberry,2022,9,12,1,37,3
16-09-2022,cake,strawberry,with crown,1500,gram,1780,cash,,,,11.09052,77.18728,cake,strawberry,2022,9,16,5,37,3
30-09-2022,cake,strawberry,duckling 1st birthday,1500,gram,1200,acc,,,,11.05226,77.06058,cake,strawberry,2022,9,30,5,39,3
01-10-2022,cake,snickers,Barby cake,1500,gram,2200,acc,,,,,,cake,Snickers,2022,10,1,6,39,4
14-10-2022,cake,whiteforest,,1500,gram,1200,acc,,,,11.08672,77.13403,cake,whiteforest,2022,10,14,5,41,4
15-10-2022,cake,truffle,KitKat cage cake,1500,gram,2200,acc,,,,11.01962,77.01426,cake,truffle,2022,10,15,6,41,4
24-10-2022,cake,whiteforest,blue flowers,1500,gram,1600,acc,,,,11.07594,77.10138,cake,whiteforest,2022,10,24,1,43,4
25-11-2022,cake,wholewheat,,1500,gram,1700,acc,,,,11.07812,77.19123,cake,whole wheat,2022,11,25,5,47,4
08-12-2022,cake,pineapple,unicorn,1500,gram,1900,acc,,,,10.99031,76.93968,cake,pineapple,2022,12,8,4,49,4
18-12-2022,cake,kesarbadam,panda,1500,gram,2000,cash,,,,11.06619,77.10984,cake,kesarbadham,2022,12,18,0,50,4
25-04-2022,cake,pineapple,Barby,1500,gram,1750,acc,,,,11.05356,77.03974,cake,pine apple,2022,4,25,1,17,2
01-01-2021,cake,chocolate,,1500,gram,1200,acc,,yes,,11.00992,77.07994,cake,chocolate,2021,1,1,5,53,1
03-02-2021,cake,chocochip,,1500,gram,1500,cash,,yes,,11.10629,77.17485,cake,chocochip,2021,2,3,3,5,1
26-02-2022,cake,truffle,heartshape,1500,gram,1500,acc,,,,11.05273,77.07298,cake,truffle,2022,2,26,6,8,1
07-04-2022,cake,chocolate,heart shape,1500,gram,1450,acc,,no,,,,cake,chocolate,2022,4,7,4,14,2
05-03-2022,cake,chocolate,yellow flower,1500,gram,2400,acc,,,,11.02244,77.03978,cake,chocolate,2022,3,5,6,9,1
20-02-2021,cake,pineapple,rainbow and rainbowsprinkles,1500,gram,2100,acc,,yes,,11.04806,76.9939,cake,pineapple,2021,2,20,6,7,1
01-02-2022,cake,hazelnut,ricapaper peach devine,1500,gram,2700,acc,,yes,,11.07805,77.03718,cake,haxenuts,2022,2,1,2,5,1
13-03-2022,cake,chocolate,couple heart tree,1500,gram,1900,acc,,,,,,cake,chocolate,2022,3,13,0,10,1
06-02-2021,cake,chocolate,carp car,1500,gram,2000,cash,,yes,,10.99674,76.981,cake,chocolate,2021,2,6,6,5,1
16-05-2021,cake,pineapple,cars,1000,gram,1200,acc,,yes,,11.04088,77.079,cake,pineapple,2021,5,16,0,19,2
20-05-2021,cake,truffle,,1000,gram,900,acc,,no,,,,cake,truffle,2021,5,20,4,20,2
22-05-2021,cake,mango,,1000,gram,850,acc,,no,,,,cake,mango,2021,5,22,6,20,2
23-05-2021,cake,chocomango,,1000,gram,900,acc,,no,,,,cake,chocomango,2021,5,23,0,20,2
